1728731158.873294,6.2,52.4375
1728731169.8744278,6.2,52.671875
1728731492.960359,0.0,51.98046875
1728731503.9625256,3.1,52.5546875
1728731514.963981,21.9,52.6953125
1728731525.9664068,25.0,52.8203125
1728731536.9712956,20.3,52.890625
1728731547.9738605,21.9,52.8359375
1728731558.9754384,15.6,52.88671875
1728732339.023093,12.5,56.82421875
1728732350.0243459,9.4,57.1796875
1728732361.0258827,17.2,57.21484375
1728732372.028219,39.1,57.30859375
1728732383.0328417,34.4,57.3203125
1728732394.0351903,23.4,57.26953125
1728732405.0401633,34.4,57.265625
1728732416.0435138,43.8,57.2890625
1728732427.0779104,35.9,57.3125
1728732438.0815625,42.2,57.328125
1728732449.0842025,43.8,57.328125
1728732460.0875952,39.1,57.27734375
1728732471.0914567,45.3,57.27734375
1728732482.095658,42.2,57.27734375
