1728731167.8725252,60.73713387383355,59.52381134033203,61.7283935546875
1728731501.959667,61.7283935546875,61.7283935546875,61.7283935546875
1728731511.9604836,60.9088996887207,59.52381134033203,62.11180114746094
1728731521.9613702,60.1006275177002,59.52381134033203,61.349693298339844
1728731531.9627743,60.38922233581543,59.88024139404297,61.349693298339844
1728731541.966048,60.57134094238281,60.240966796875,61.349693298339844
1728731551.9673092,60.50271873474121,59.52381134033203,61.349693298339844
1728732338.0233877,61.503038024902345,60.975608825683594,62.11180114746094
1728732348.0630522,60.03067741394043,52.91005325317383,62.11180114746094
1728732358.0643084,61.137549591064456,59.52381134033203,62.5
1728732368.0677881,60.39440689086914,58.82352828979492,61.349693298339844
1728732378.0693574,60.139268493652345,59.17159652709961,61.349693298339844
1728732388.0708728,60.575753402709964,59.52381134033203,61.349693298339844
1728732398.0731404,60.54185180664062,59.17159652709961,61.349693298339844
1728732408.0755944,60.46180419921875,59.88024139404297,61.349693298339844
1728732418.0792172,60.39097099304199,59.52381134033203,61.349693298339844
1728732428.0824013,60.045377519395615,59.17159652709961,60.975608825683594
1728732438.084515,60.50275077819824,59.52381134033203,61.7283935546875
1728732448.0868044,60.280114364624026,59.88024139404297,60.975608825683594
1728732458.088866,60.064984512329104,59.52381134033203,61.349693298339844
1728732468.0915067,59.88409843444824,59.17159652709961,60.60606002807617
1728732478.094319,60.2164249420166,59.52381134033203,62.11180114746094
1728732488.0959852,60.170570373535156,59.52381134033203,60.975608825683594
