1728732338.0214226,0.00
1728732348.061086,0.00
1728732358.0623226,0.00
1728732368.0640783,0.00
1728732378.0663064,0.00
1728732388.0678816,0.00
1728732398.0714874,0.00
1728732408.0755944,0.00
1728732418.0781279,0.00
1728732428.0804036,0.00
1728732438.0815625,0.00
1728732448.0848947,0.00
1728732458.088866,0.00
1728732468.0915067,0.00
1728732478.0933676,0.00
1728732488.0949845,0.00
